TUCASEID,TULINENO,EEINCOME1,ERBMI,ERHHCH,ERINCOME,ERSPEMCH,ERTPREAT,ERTSEAT,ETHGT,ETWGT,EUDIETSODA,EUDRINK,EUEAT,EUEXERCISE,EUEXFREQ,EUFASTFD,EUFASTFDFRQ,EUFFYDAY,EUFDSIT,EUFINLWGT,EUSNAP,EUGENHTH,EUGROSHP,EUHGT,EUINCLVL,EUINCOME2,EUMEAT,EUMILK,EUPRPMEL,EUSODA,EUSTORES,EUSTREASON,EUTHERM,EUWGT,EUWIC,EXINCOME1
20140909142193,1,2,29.3,3,5,5,75,5,0,0,-1,1,1,2,-1,1,2,1,1,  5955127.233707,1,4,1,62,5,2,1,2,1,2,1,1,2,160,-1,0
20140909142220,1,1,28.3,3,1,-1,60,30,0,0,-1,2,1,1,3,1,4,1,1,  7414762.970065,2,2,1,65,5,-1,1,2,1,-1,2,4,2,170,-1,0
20140909142236,1,3,35.3,3,2,5,105,0,0,0,-1,2,2,1,2,2,-1,-1,1,  5674476.892220,2,2,1,65,5,-1,1,2,1,-1,3,1,2,212,2,0
20140909142247,1,1,25.8,3,1,5,0,60,0,0,-1,1,1,1,3,1,1,2,1, 11975364.326999,2,3,1,68,5,-1,1,2,1,2,2,3,1,170,2,0
20140909142256,1,1,24.3,3,1,5,78,1,0,0,1,1,1,1,21,1,2,2,1, 13319398.701893,2,1,1,68,5,-1,1,2,1,1,2,3,2,160,-1,0
20140909142261,1,2,22.7,3,5,1,30,30,0,0,1,1,1,2,-1,1,2,1,1, 13334891.764904,2,3,1,61,5,2,1,2,1,1,2,6,2,120,1,0
20140909142262,1,1,22.3,3,1,5,40,10,0,0,-1,1,1,2,-1,2,-1,-1,1,  5073323.409427,2,2,1,61,5,-1,1,2,1,2,1,1,2,118,2,0
20140909142310,1,2,30.8,2,3,-1,180,55,0,0,-1,1,1,2,-1,2,-1,-1,1, 12207229.517893,2,4,1,70,5,1,1,2,3,2,2,2,2,215,2,0
20140909142325,1,2,24.6,3,2,-1,45,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  7917926.406932,2,1,1,63,5,-2,1,2,1,-1,1,1,2,139,-1,0
20140909142327,1,2,28.3,3,5,5,55,15,0,0,-1,1,1,1,5,1,2,2,2,  2407155.066559,1,3,1,63,5,2,1,2,1,2,1,2,2,160,-1,0
20140909142341,1,1,20.8,3,1,-1,145,8,0,0,-1,1,1,1,3,2,-1,-1,1, 16071668.893138,2,2,1,65,5,-1,1,2,1,2,1,2,2,125,2,0
20140909142348,1,2,-1.0,3,5,5,75,0,0,-1,2,1,2,1,1,1,2,2,1,  3640579.287930,2,3,1,63,5,2,1,2,1,1,1,1,2,-2,2,0
20140909142350,1,2,26.6,3,3,5,60,0,0,0,-1,2,2,2,-1,1,1,2,1, 18343518.778550,1,4,1,65,5,1,1,2,1,-1,2,1,2,160,2,0
20140909142361,1,2,30.1,3,5,-1,75,0,0,0,-1,1,2,1,2,2,-1,-1,1,  2339864.666735,1,3,1,63,5,2,1,2,1,2,1,2,2,170,-1,0
20140909142371,1,2,30.9,3,5,-1,30,15,0,0,-1,2,1,1,2,2,-1,-1,3,  1072442.979118,2,4,1,62,5,2,2,2,1,-1,1,1,-1,169,-1,0
20140909142391,1,1,17.1,3,1,-1,60,103,0,0,-1,2,1,1,4,2,-1,-1,1, 10469180.162581,2,3,1,65,5,-1,1,2,1,-1,1,2,2,103,2,0
20140909142398,1,1,20.6,3,1,-1,60,40,0,0,-1,1,1,2,-1,1,5,2,1, 20499042.716452,2,3,2,64,5,-2,-1,-1,2,2,-1,-1,-1,120,2,73
20140909142402,1,1,26.4,3,1,5,15,150,0,0,1,1,1,1,3,1,1,2,1,  7781766.274865,2,3,1,73,5,-1,1,2,1,1,2,1,2,200,2,0
20140909142411,1,1,26.6,3,1,5,60,5,0,0,-1,2,1,1,3,1,4,2,1,  4083455.200036,2,2,1,63,5,-1,1,2,1,-1,1,2,2,150,2,0
20140909142418,1,1,39.5,3,1,-1,0,30,0,0,-2,1,1,1,1,2,-1,-1,1, 25049813.155481,2,4,2,64,5,-2,-1,-1,2,1,-1,-1,-1,230,1,75
20140909142423,1,1,24.8,3,1,5,105,0,0,0,-1,1,2,2,-1,2,-1,-1,1, 12657423.151100,2,1,1,63,5,-1,1,2,1,2,1,6,2,140,-1,0
20140909142443,1,2,27.0,3,3,5,70,0,0,0,2,1,2,2,-1,1,2,2,1,  5279314.452677,1,3,2,73,5,1,-1,-1,2,1,-1,-1,-1,205,2,0
20140909142446,1,1,21.5,1,1,5,30,30,0,0,-1,2,1,1,4,2,-1,-1,1,  5558878.488150,2,1,1,70,5,-1,1,2,1,-1,1,4,1,150,2,0
20140909142456,1,1,23.7,3,1,-1,92,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  3172953.464356,2,1,1,64,5,-1,1,2,1,-1,1,6,2,138,-1,0
20140909142460,1,2,29.0,3,3,2,45,0,0,0,2,1,2,1,7,1,1,2,1,  2893921.462079,2,4,2,67,5,1,-1,-1,2,1,-1,-1,-1,185,-1,0
20140909142464,1,1,25.6,3,1,5,10,0,0,0,-1,2,2,1,5,1,1,2,1,  5854351.662080,2,1,1,62,5,-1,1,2,1,-1,1,3,2,140,2,0
20140909142466,1,1,37.6,3,1,5,65,7,0,0,-1,2,1,1,2,1,3,2,1,  5098308.273840,2,4,2,67,5,-1,2,2,3,-1,-1,-1,-1,240,-1,0
20140909142470,1,2,17.4,3,5,-1,30,0,0,2,-1,2,2,1,3,1,2,1,1, 46142245.071084,1,2,1,63,5,2,1,2,1,-1,1,5,2,98,2,0
20140909142472,1,2,20.8,3,5,-1,79,370,0,0,-1,1,1,2,-1,1,1,2,1,  5140264.868741,1,2,1,68,5,2,1,2,1,2,1,2,2,137,2,0
20140909142480,1,1,20.0,3,1,5,90,10,0,0,2,1,1,1,3,1,2,2,1,  3920293.108438,2,2,1,65,5,-1,1,2,1,1,1,2,2,120,2,0
20141007140668,1,1,25.7,3,1,1,50,15,0,0,-1,1,1,1,2,1,1,2,1, 14038680.224918,2,2,1,64,5,-1,1,2,1,2,1,1,2,150,-1,0
20141007140934,1,2,21.8,3,5,-1,40,0,0,0,1,1,2,1,3,1,7,2,1,  9396260.943319,2,1,1,63,5,2,1,2,1,1,1,3,2,123,2,0
20141007141198,1,2,29.6,3,5,5,60,15,0,0,-1,1,1,1,7,1,8,2,1,  8785155.295200,2,2,3,65,5,2,1,2,1,2,1,1,2,178,2,0
20141007141327,1,1,-1.0,3,1,5,35,20,0,-1,-1,2,1,1,3,2,-1,-1,1,  8033188.155772,2,1,1,64,5,-1,1,2,1,-1,2,1,1,-5,2,0
20141007141329,1,2,26.6,3,5,-1,10,25,0,0,2,1,1,2,-1,1,2,2,1,  2679633.792533,1,1,1,65,5,2,1,2,1,1,1,2,2,160,2,0
20141007141561,1,1,25.0,3,1,5,140,0,0,0,-1,1,2,1,3,1,2,1,1,  3393240.616527,2,2,2,74,5,-1,-1,-1,2,2,-1,-1,-1,195,2,0
20141007141849,1,1,26.6,3,1,-1,45,0,0,0,-1,2,2,2,-1,1,2,1,1, 28623226.591199,2,2,1,67,5,-2,1,2,1,-1,2,2,2,170,2,75
20141007141924,1,1,29.6,2,1,5,75,2,0,0,-1,1,1,2,-1,2,-1,-1,1, 24842532.897204,2,3,2,68,5,-2,-1,-1,2,2,-1,-1,-1,195,-2,71
20141007142169,1,1,20.1,3,1,-1,20,0,0,0,-1,1,2,1,6,1,1,2,1, 12617553.483013,2,2,2,72,5,-2,-1,-1,2,2,-1,-1,-1,148,2,73
20141008140070,1,2,40.4,3,5,-1,25,0,0,0,2,1,2,2,-1,1,1,2,1,  2222841.018311,1,4,1,71,5,2,1,2,1,1,1,2,2,290,-1,0
20141008140514,1,1,31.3,3,1,3,30,0,0,0,-1,2,2,2,-1,1,6,1,1, 17411293.749710,2,2,2,67,5,-1,-1,-1,2,-1,-1,-1,-1,200,-1,0
20141008140521,1,2,27.0,3,3,-1,40,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  3555821.724283,2,3,2,70,5,1,-1,-1,2,2,-1,-1,-1,188,2,0
20141008140536,1,1,32.6,3,1,-1,90,10,0,0,-1,1,1,2,-1,1,7,1,1,  4507293.649287,2,4,1,71,5,-1,1,2,1,2,1,2,2,234,2,0
20141008140595,1,1,26.9,1,1,-1,70,0,0,0,2,1,2,2,-1,1,4,1,1,  5386807.288655,2,3,2,63,5,-2,-1,-1,2,1,-1,-1,-1,152,2,73
20141008140601,1,1,31.6,3,1,-1,20,0,0,0,1,1,2,1,2,1,4,1,1,  4270280.084069,2,2,1,70,5,-1,1,2,1,1,2,2,2,220,-1,0
20141008140609,1,1,21.3,1,1,5,80,0,0,0,-1,1,2,1,14,2,-1,-1,1,  8276268.169272,2,2,1,68,5,-1,1,2,3,2,1,1,2,140,2,0
20141008140631,1,1,29.8,3,1,-1,60,0,0,0,-1,1,2,1,7,1,4,2,1, 19344688.075464,2,2,2,72,5,-1,-1,-1,2,2,-1,-1,-1,220,2,0
20141008140635,1,1,37.9,3,1,5,90,60,0,0,-1,2,1,2,-1,1,5,2,1,  2534053.067510,2,3,1,66,5,-1,1,2,1,-1,1,1,2,235,2,0
20141008140641,1,2,-1.0,3,5,5,60,0,-1,0,-1,1,2,2,-1,2,-1,-1,1,  8504626.870979,2,1,3,-2,5,2,-1,-1,2,2,1,1,-1,180,-1,0
20141008140646,1,1,-1.0,3,1,5,170,20,-1,0,-1,2,1,1,7,2,-1,-1,1, 14056235.737814,2,1,1,-2,5,-2,1,2,1,-1,3,1,2,110,1,76
20141008140651,1,1,26.6,3,1,5,50,15,0,0,-1,1,1,1,5,1,10,2,1,  5552076.634811,2,3,1,65,5,-1,1,2,1,2,1,2,2,160,2,0
20141008140659,1,1,22.3,3,1,-1,10,0,0,0,-1,2,2,2,-1,2,-1,-1,1, 22227780.870975,2,3,2,68,5,-2,-1,-1,2,-1,-1,-1,-1,147,2,73
20141008140674,1,1,30.3,3,1,-1,170,0,0,0,2,1,2,2,-1,1,3,2,1,  5458326.240477,2,3,2,69,5,-1,-1,-1,2,1,-1,-1,-1,205,2,0
20141008140682,1,2,-1.0,1,5,5,35,0,-1,0,-1,2,2,2,-1,2,-1,-1,1, 14824796.895681,2,3,2,-3,5,2,-1,-1,2,-1,-1,-1,-1,155,-1,0
20141008140691,1,1,-1.0,1,1,-1,0,20,0,-1,2,1,1,1,5,1,12,2,1, 13038700.660831,2,2,2,73,6,-2,-1,-1,2,1,-1,-1,-1,-2,2,75
20141008140719,1,2,-1.0,3,5,5,105,0,-1,0,-1,2,2,2,-1,2,-1,-1,1, 14767481.647799,2,3,1,-2,5,2,1,2,1,-1,5,-3,2,180,2,0
20141008140737,1,1,40.5,3,1,-1,10,13,0,0,2,1,1,1,3,1,1,2,2, 12802988.883248,2,2,2,73,5,-1,-1,-1,2,1,-1,-1,-1,307,-1,0
20141008140741,1,1,28.7,3,1,-1,20,-2,0,0,1,1,-2,1,6,1,6,2,1,  2153694.651420,2,2,1,70,5,-1,1,2,1,1,1,2,2,200,-1,0
20141008140745,1,2,25.6,1,5,5,40,0,0,0,-1,2,2,1,2,2,-1,-1,1,  3629857.064746,2,1,2,65,5,3,-1,-1,2,-1,-1,-1,-1,154,-1,0
20141008140782,1,3,24.2,3,2,-1,29,15,0,0,1,1,1,2,-1,1,1,1,1,  3448159.144344,2,3,1,66,5,-1,1,2,1,1,5,2,2,150,-1,0
20141008140815,1,1,25.0,3,1,5,90,0,0,0,-1,2,2,1,1,1,2,2,1, 26064944.135321,2,4,2,72,5,-1,-1,-1,2,-1,-1,-1,-1,184,-1,0
20141008140830,1,1,28.2,3,1,5,150,0,0,0,-1,1,1,1,5,2,-1,-1,1,  6113870.856161,2,3,3,67,5,-1,1,2,1,2,1,6,2,180,-1,0
20141008140844,1,1,29.5,3,1,5,45,1,0,0,1,1,1,2,-1,1,2,2,1,  9621465.382693,2,2,3,69,5,-3,-1,-1,2,1,1,1,-1,200,2,84
20141008140880,1,3,28.1,3,2,5,21,0,0,0,-1,1,2,1,4,1,1,2,1, 11468609.023328,2,2,1,68,5,-1,1,2,1,2,2,6,2,185,2,0
20141008140885,1,1,25.1,3,1,5,270,0,0,0,-1,1,2,1,3,1,1,2,1,  2756002.919719,2,3,2,70,5,-1,-1,-1,2,2,-1,-1,-1,175,2,0
20141008140895,1,1,32.3,2,1,5,15,0,0,0,-1,1,2,1,5,2,-1,-1,1, 22928181.135193,2,2,1,66,5,-1,1,2,1,2,1,2,1,200,-1,0
20141008140905,1,1,-1.0,3,1,3,0,16,0,-1,1,1,1,1,6,1,2,2,1, 14434618.529373,2,2,1,63,5,-3,1,2,1,1,1,1,2,-3,-1,84
20141008140917,1,1,27.3,3,1,-1,100,0,0,0,-1,1,2,1,3,1,1,2,1,  2853838.771577,2,2,1,69,5,-1,1,2,1,2,1,2,2,185,-1,0
20141008140925,1,2,31.9,3,5,5,90,15,0,0,2,1,1,1,5,2,-1,-1,1,  5769732.482947,2,2,2,63,5,2,-1,-1,2,1,-1,-1,-1,180,2,0
20141008140953,1,1,31.2,3,1,-1,60,30,0,0,1,1,1,1,3,1,3,2,1,  6462375.065075,2,2,1,72,5,-1,1,2,1,1,2,2,2,230,-1,0
20141008140994,1,1,31.9,3,1,5,5,0,0,0,-1,1,2,2,-1,1,3,2,1, 12155867.245947,2,1,2,72,5,-1,-1,-1,2,2,-1,-1,-1,235,2,0
20141008141026,1,1,34.2,3,1,5,115,0,0,0,1,1,2,1,2,1,3,1,1,  5296721.585658,2,3,2,71,5,-1,1,2,1,1,-1,-1,2,245,-1,0
20141008141032,1,2,43.4,3,5,-1,110,0,0,0,-1,1,2,1,3,1,2,1,1,  2682360.124158,2,3,1,63,5,2,1,2,1,2,2,4,2,245,1,0
20141008141033,1,1,24.4,3,1,5,45,90,0,0,-1,1,1,1,5,2,-1,-1,1,  4943411.674396,2,1,3,74,5,-1,1,2,3,2,2,6,2,190,2,0
20141008141040,1,1,25.0,3,1,5,20,60,0,0,-1,1,1,1,4,1,1,2,1,  2767686.359089,2,1,1,65,5,-1,1,2,1,2,3,1,2,150,2,0
20141008141078,1,2,27.3,3,3,-1,125,10,0,0,-1,2,1,1,2,1,2,2,1, 14081281.967707,2,4,3,60,5,1,1,2,1,-1,2,3,2,140,2,0
20141008141097,1,1,26.6,3,1,-1,60,0,0,0,-1,1,2,1,3,1,3,1,1,  1706403.156351,2,2,1,69,5,-1,2,2,1,2,2,1,-1,180,-1,0
20141008141100,1,-3,29.8,3,-1,-1,120,0,0,0,-1,2,2,1,5,1,1,2,1,  2835557.358889,2,2,1,67,5,-3,1,2,1,-1,1,6,1,190,-1,3
20141008141121,1,2,21.1,3,5,-1,100,60,0,0,-1,1,1,1,6,1,20,1,1,  3514338.524068,2,3,2,65,5,2,-1,-1,2,2,-1,-1,-1,127,2,0
20141008141161,1,1,31.0,3,1,5,20,25,0,0,-1,1,1,1,5,2,-1,-1,1,  4110582.274854,2,3,1,69,5,-1,1,2,1,2,1,1,1,210,2,0
20141008141165,1,2,33.3,3,5,5,95,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  2014847.995490,1,4,1,65,5,2,1,2,1,-1,1,2,2,200,2,0
20141008141172,1,2,34.2,3,5,-1,10,5,0,0,2,1,1,2,-1,2,-1,-1,1,  6181163.500272,2,5,1,71,5,2,1,2,1,1,1,2,2,245,-1,0
20141008141176,1,1,19.7,3,1,5,10,5,0,0,-1,1,1,1,7,1,6,1,1,  8920277.359638,2,1,2,72,5,-1,-1,-1,2,2,-1,-1,-1,145,-1,0
20141008141195,1,1,33.3,3,1,-1,45,15,0,0,-1,2,1,1,3,1,3,1,1,  4963162.800838,-2,4,2,65,5,-3,-1,-1,2,-1,-1,-1,-1,200,2,73
20141008141209,1,2,32.0,3,5,-1,105,10,0,0,2,1,1,1,7,1,3,1,1,  6219027.745057,1,4,1,62,5,2,1,2,1,1,2,1,2,175,-1,0
20141008141221,1,1,25.8,3,1,-1,60,30,0,0,-1,2,1,1,14,2,-1,-1,1,  9058937.389549,2,3,1,65,5,-1,1,2,1,-1,2,2,2,155,-1,0
20141008141247,1,2,20.0,3,5,1,45,5,0,0,2,1,1,2,-1,1,2,2,1,  2523930.727017,1,1,1,65,5,2,1,2,1,1,1,2,2,120,2,0
20141008141253,1,2,31.1,3,5,5,5,10,0,0,-1,2,1,1,5,1,3,1,1,  7229759.511891,2,3,2,62,5,3,-1,-1,2,-1,-1,-1,-1,170,2,0
20141008141290,1,1,21.6,3,1,-1,105,0,0,0,-1,1,2,1,7,1,1,2,1,  2834529.043959,2,2,1,65,5,-1,1,2,1,2,1,3,2,130,-1,0
20141008141294,1,1,25.8,3,1,5,75,0,0,0,-1,2,2,2,-1,1,1,2,1,  7556143.195593,2,2,2,66,5,-1,-1,-1,2,-1,-1,-1,-1,160,2,0
20141008141328,1,1,24.4,3,1,5,75,15,0,0,-1,2,1,1,2,1,2,1,1,  4717900.731298,2,1,2,69,5,-1,-1,-1,2,-1,-1,-1,-1,165,-1,0
20141008141336,1,1,25.1,3,1,-1,20,10,0,0,-1,2,1,2,-1,1,1,2,1,  9444139.588377,2,3,1,70,5,-1,-2,2,1,-1,1,2,-1,175,-1,0
20141008141353,1,1,28.4,3,1,5,75,0,0,0,1,1,2,2,-1,1,1,2,1, 37191789.531460,2,2,2,73,5,-1,-1,-1,2,1,-1,-1,-1,215,2,0
20141008141380,1,1,23.8,3,1,-1,60,30,0,0,-1,2,1,1,3,2,-1,-1,1,  1924256.559410,2,4,2,60,5,-1,-1,-1,2,-1,-1,-1,-1,122,-1,0
20141008141436,1,2,39.1,3,5,-1,0,0,0,0,1,1,2,1,7,2,-1,-1,1,  1691956.626593,1,4,1,64,5,2,1,2,1,1,2,1,1,228,2,0
20141008141479,1,1,21.9,3,1,-1,85,5,0,0,2,1,1,1,5,1,3,1,1,  5753546.266853,1,3,2,67,5,-2,-1,-1,2,1,-1,-1,-1,140,2,73
20141008141500,1,1,27.5,3,1,-1,75,0,0,0,-1,1,2,1,5,2,-1,-1,1,  2822178.118694,2,2,1,75,5,-1,1,2,1,2,1,2,2,220,-1,0
20141008141501,1,1,16.9,3,1,-1,135,0,0,0,2,1,2,1,4,2,-1,-1,1,  7877841.482826,2,4,1,66,5,-1,1,2,1,1,1,2,2,105,2,0
20141008141517,1,1,22.3,3,1,-1,30,25,0,0,-1,2,1,1,1,1,3,1,1,  8789343.338462,2,3,2,62,5,-2,-1,-1,2,-1,-1,-1,-1,122,2,75
20141008141524,1,1,26.9,3,1,-1,180,0,0,0,-1,1,2,1,2,1,1,2,1, 16849141.362534,2,3,2,67,5,-1,1,2,1,2,-1,-1,2,172,-1,0
20141008141535,1,2,33.5,3,5,-1,20,0,0,0,-1,2,2,2,-1,1,2,2,2,  4322674.968593,1,5,1,62,5,2,1,2,1,-1,3,3,2,183,2,0
20141008141552,1,1,28.9,3,1,5,210,25,0,0,1,1,1,2,-1,1,7,1,1,  4905527.960705,2,2,1,68,5,-1,2,2,1,1,1,2,-1,190,2,0
20141008141566,1,1,31.0,3,1,-1,17,0,0,0,2,1,2,1,7,2,-1,-1,1,  5787525.475243,2,4,1,69,5,-1,-1,-1,2,1,2,2,-1,210,-1,0
20141008141572,1,2,46.9,3,5,1,75,60,2,0,-1,1,1,1,1,2,-1,-1,1,  6556300.631189,2,3,1,56,5,2,1,2,1,2,2,2,2,209,-1,0
20141008141585,1,1,21.6,3,1,5,185,0,0,0,-1,1,2,1,4,1,1,2,1,  3401105.386075,2,2,1,71,5,-1,1,2,3,2,1,3,2,155,2,0
20141008141587,1,1,28.0,3,1,5,30,0,0,0,1,1,2,2,-1,1,1,1,1,  2055291.137427,2,3,1,71,5,-1,1,2,1,1,2,1,2,201,2,0
20141008141618,1,1,25.1,3,1,5,30,10,0,0,2,1,1,2,-1,2,-1,-1,1,  3444837.540729,2,2,2,72,5,-1,-1,-1,2,1,-1,-1,-1,185,2,0
20141008141626,1,1,24.0,3,1,5,75,10,0,0,1,1,1,1,5,1,1,2,1, 15579467.777309,2,2,1,65,5,-1,1,2,1,1,3,1,2,144,-1,0
20141008141651,1,2,18.0,2,3,-1,20,5,0,0,2,1,1,2,-1,2,-1,-1,1,  3839918.812798,2,2,1,64,5,1,1,2,1,1,2,4,2,105,2,0
20141008141655,1,1,-1.0,3,1,-1,25,1,0,-1,-1,2,1,1,3,1,1,1,1,  4863391.582231,2,1,1,61,5,-1,1,2,1,-1,2,1,2,-3,-1,0
20141008141701,1,3,28.3,3,2,-1,60,0,0,0,-1,2,2,1,7,2,-1,-1,1,  1927651.422949,2,4,2,65,5,-1,1,2,1,-1,-1,-1,2,170,-1,0
20141008141707,1,1,30.3,3,1,5,45,40,0,0,-1,1,1,1,4,1,1,1,1,  6743130.840060,2,1,1,73,5,-1,1,2,1,2,1,2,2,230,2,0
20141008141712,1,2,23.3,3,5,-1,40,25,0,0,2,1,1,1,7,1,1,2,1,  7678983.291092,2,3,1,67,5,2,1,2,1,1,1,1,2,149,2,0
20141008141734,1,-2,20.1,3,-1,-1,175,0,0,0,-1,1,2,1,2,2,-1,-1,1,  1885485.134251,2,3,2,62,5,-2,-1,-1,2,2,-1,-1,-1,110,-1,2
20141008141747,1,2,25.1,3,5,-1,35,20,0,0,-1,2,1,1,7,1,2,2,1, 10129308.038031,1,1,2,71,5,2,-1,-1,2,-1,-1,-1,-1,180,-1,0
20141008141756,1,-2,27.9,3,-1,-1,30,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  8563810.297401,2,5,2,71,5,-2,-1,-1,2,-1,-1,-1,-1,200,-1,2
20141008141775,1,3,26.6,3,2,5,0,30,0,0,-1,2,1,1,7,1,1,2,1,  8961357.991840,2,2,2,69,5,-1,-1,-1,2,-1,-1,-1,-1,180,2,0
20141008141781,1,1,22.1,3,1,5,50,5,0,0,1,1,1,1,1,1,4,1,1,  9897668.837023,2,2,3,69,6,-1,-1,-1,2,1,1,2,-1,150,2,0
20141008141795,1,1,23.9,3,1,5,25,0,0,0,-1,1,2,2,-1,2,-1,-1,1, 17771624.891581,2,3,1,66,5,-1,1,2,1,2,1,1,2,148,-1,0
20141008141814,1,-2,26.2,3,-1,-1,25,0,0,0,-1,1,2,1,7,1,1,1,1,  4797037.924915,1,3,2,63,5,-2,-1,-1,2,2,-1,-1,-1,148,-1,2
20141008141837,1,3,20.2,1,2,-1,0,20,0,0,-1,1,1,2,-1,1,4,2,1,  7579303.060678,2,5,2,67,6,-1,-1,-1,2,2,-1,-1,-1,129,-2,0
20141008141854,1,1,24.3,3,1,-1,60,0,0,0,2,1,2,1,3,1,5,1,1,  5134720.736500,2,1,1,68,5,-1,1,2,1,1,1,4,2,160,-1,0
20141008141867,1,1,-1.0,3,1,-1,0,15,0,-1,2,1,1,2,-1,1,1,2,1,  1722168.590239,2,2,1,62,5,-1,1,2,1,1,1,2,2,-3,-1,0
20141008141880,1,1,25.8,3,1,5,30,10,0,0,-1,1,1,1,2,1,1,2,1,  5554098.945665,2,3,1,72,5,-1,1,2,1,2,1,4,2,190,2,0
20141008141896,1,1,21.3,3,1,-1,100,5,1,0,-1,1,1,1,5,2,-1,-1,1,  5208763.002200,2,2,2,77,5,-1,-1,-1,2,2,-1,-1,-1,180,2,0
20141008141897,1,1,26.6,3,1,4,90,5,0,0,1,1,1,2,-1,1,1,2,1, 10355128.620411,2,2,1,69,5,-1,1,2,1,1,1,2,1,180,2,0
20141008141924,1,1,27.8,3,1,5,30,15,0,0,-1,2,1,2,-1,1,3,2,1,  8299299.729358,2,2,2,72,5,-1,-1,-1,2,-1,-1,-1,-1,205,2,0
20141008141941,1,-2,20.1,3,-1,-1,75,10,0,0,-1,1,1,1,2,1,3,1,1,  4177986.990850,2,2,2,64,5,-2,-1,-1,2,2,-1,-1,-1,117,2,2
20141008141986,1,1,33.0,1,1,-1,10,0,0,0,-1,1,2,1,2,2,-1,-1,1, 13533288.488031,2,3,2,70,6,-1,-1,-1,2,2,-1,-1,-1,230,2,0
20141008142036,1,1,23.1,3,1,-1,90,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  6505236.079189,2,2,2,77,5,-3,1,2,1,2,-1,-1,2,195,-1,81
20141008142047,1,1,26.6,3,1,-1,100,10,0,0,-1,1,1,1,1,2,-1,-1,1,  5596897.472024,1,2,1,63,5,-1,1,2,1,2,1,2,2,150,-1,0
20141008142087,1,1,24.3,3,1,5,90,0,0,0,-1,1,2,1,5,1,2,2,1,  9232372.082463,2,1,2,68,5,-1,-1,-1,2,2,-1,-1,-1,160,2,0
20141008142090,1,1,-1.0,3,1,5,0,20,-1,-1,-1,1,1,-3,-1,2,-1,-1,-3,  5801052.262499,-3,-3,2,-3,5,-3,-1,-1,-3,2,-1,-1,-1,-3,-1,81
20141008142126,1,2,23.8,3,3,4,150,0,0,0,-1,1,2,1,1,1,2,2,1, 23270908.540112,2,2,3,62,5,1,1,2,1,2,2,4,2,130,2,0
20141008142170,1,1,25.8,3,1,5,0,30,0,0,-1,1,1,2,-1,1,4,2,1,  7298745.801454,2,2,2,68,5,-2,-1,-1,2,2,-1,-1,-1,170,-1,74
20141008142197,1,1,21.3,3,1,-1,10,25,0,0,2,1,1,1,5,1,5,2,1, 43119431.827904,2,1,2,71,5,-1,-1,-1,2,1,-1,-1,-1,153,-1,0
20141008142215,1,1,22.1,3,1,5,70,5,0,0,-1,1,1,1,2,1,2,2,1,  7101834.603807,2,2,1,69,5,-1,1,2,1,2,1,3,1,150,-1,0
20141008142218,1,2,25.5,3,3,5,40,10,0,0,-1,2,1,1,3,1,4,2,1,  6472965.622819,1,1,1,61,5,1,1,2,1,-1,1,2,2,135,2,0
20141008142224,1,1,43.8,3,1,-1,56,0,0,0,1,1,2,2,-1,1,1,2,1, 16264143.725245,2,3,2,67,5,-2,-1,-1,2,1,-1,-1,-1,280,-1,75
20141008142236,1,1,24.0,3,1,5,80,0,0,0,-1,2,2,1,2,1,3,2,1, 17795918.052862,2,3,2,64,5,-1,-1,-1,2,-1,-1,-1,-1,140,-1,0
20141008142258,1,2,54.9,3,5,-1,45,0,0,1,2,1,2,2,-1,2,-1,-1,2,  6692846.789957,1,5,1,66,5,2,1,2,1,1,1,2,2,340,-1,0
20141008142261,1,1,23.0,3,1,4,225,0,0,0,-1,1,2,1,1,1,2,2,1,  2993065.673673,2,1,2,70,5,-1,-1,-1,2,2,-1,-1,-1,160,2,0
20141008142307,1,2,60.2,3,5,-1,5,5,0,1,2,1,1,1,7,1,1,1,1,  3737829.197015,1,5,1,63,5,2,1,2,1,1,1,2,2,340,-1,0
20141008142325,1,1,22.8,3,1,5,60,5,0,0,-1,1,1,1,4,1,1,1,1,  9143356.751629,2,2,1,64,5,-1,1,2,1,2,1,1,2,133,2,0
20141008142329,1,2,26.6,3,5,-1,10,0,0,0,2,1,2,2,-1,1,2,2,2,  7454693.522432,1,4,1,65,6,2,1,2,1,1,2,1,2,160,2,0
20141008142334,1,1,28.5,3,1,-1,20,15,0,0,-1,1,1,1,4,1,2,1,2, 11536146.861261,1,3,1,60,5,-1,1,2,1,2,2,1,2,146,1,0
20141008142354,1,1,24.3,1,1,5,125,2,0,0,-1,1,1,1,6,1,2,2,1,  6945842.950954,2,1,2,68,5,-1,-1,-1,2,2,-1,-1,-1,160,2,0
20141008142356,1,2,19.0,3,5,-1,15,0,0,0,-1,2,2,2,-1,2,-1,-1,3,  6747255.177112,1,5,2,72,5,2,2,2,1,-1,-1,-1,-1,140,-1,0
20141008142429,1,3,40.2,3,2,-1,0,125,0,0,-1,1,1,2,-1,1,1,2,1,  3760701.870212,2,3,1,62,5,-1,1,2,1,2,2,2,2,220,2,0
